codigoOC;NroConvenioMarco;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;CompraCoordinada;GranCompra;idGranCompra;NombreGranCompra;FechaDesde_PeriodoInvitacion;FechaHasta_PeriodoInvitacion;MontoAprobGC_SubTotal;MontoAprobGC_SubTotalIVA;MontoAprobGC_ImpEsp;MontoAprobGC_TotalFinal;GlosaEvaluacion;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;Producto;Modelo;Marca;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
1207912-73-CM24;;22-04-2024 0:00:00;VISITA NNA RFF;Orden de Compra codigo: 1207912-73-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA HECTOR PEREZ RFF;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;327290;0;4860;0;332150;0;327290;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCIÓN REGIONAL ARICA Y PARINACOTA;62.000.890-7;Region de Arica y Parinacota;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;297930;0;0;0;297930;297930
1209395-66-CM24;;05-03-2024 0:00:00;Orden de Compra: 1209395-66-CM24;Orden de Compra código: 1209395-66-CM24 dirigida a DISTRIBUIDORA ECOMARK CORONEL SPA abarrotes mes de marzo 2024 para RT Belén;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;656809;0;0;0;656809;0;656809;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DE LA ARAUCANIA;62.000.890-7;Region de la Araucania;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DISTRIBUIDORA ECOMARK CORONEL LIMITADA;76.104.415-k;MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MAYOR DE CONFITES| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MENOR DE ARTICULOS ELECTRODOMESTICOS Y ELECTRONICOS PARA| VENTA AL POR MENOR DE M;Mediana;;;;;;;;;;FRUTA CONSERVA EL VERGEL DURAZNO EN ALMIBAR MITADES TARRO 590 G UNIDAD IX REGION;(1445378) FRUTA CONSERVA EL VERGEL DURAZNO EN ALMIBAR MITADES TARRO 590 G UNIDAD IX REGION;12;Unidad no definida;CLP;1811;0;0;0;21732;21732
1209395-67-CM24;;05-03-2024 0:00:00;Orden de Compra: 1209395-67-CM24;Orden de Compra código: 1209395-67-CM24 dirigida a IMPORTADORA Y ALIMENTOS ICB FOOD SERVICE SPA carnes y congelado mes de marzo 2024 para RT Belén;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;1908886;0;0;0;1908886;0;1908886;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DE LA ARAUCANIA;62.000.890-7;Region de la Araucania;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;IMPORTADORA Y ALIMENTOS ICB FOOD SERVICE SPA;77.965.620-9;MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.;Grande;;;;;;;;;;POROTO VERDE CONGELADO - CORTE FRANCES BOLSA 2K UNIDAD IX REGION;(1472933) POROTO VERDE CONGELADO - CORTE FRANCES BOLSA 2K UNIDAD IX REGION;10;Unidad no definida;CLP;6200;0;0;0;62000;62000
1208129-38-CM24;;31-01-2024 0:00:00;COMPRA DE ARTICULOS ESCOLARES PARA LAS RESIDENCIAS FAMILIARES;COMPRA DE ARTICULOS ESCOLARES PARA LAS RESIDENCIAS FAMILIARES  CDP N° 66, 67, 68, 69 ITEM 04.002.001 FACTURAR Y DESPACHAR A CAUPOLICAN N° 518 PISO 7, CONCEPCION  Aceptar OC, y DEBERÁ incluir el N° de la OC, campo 801 de la Factura. Enviar la Factura en Fo;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;1093532;0;0;207771,08;1301303,08;207771,08;1093532;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;62;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DIMERC S A;96.670.840-9;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| ALMACENES MEDIANOS (VENTA DE ALIMENTOS)  SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE PRODUCTOS DE CONFITERIAS, CIGARRILLOS, Y OTROS| VENTA AL POR ME;Grande;;;;;;;;;;MARCADOR PIZARRA FULTONS DESECHABLE AZUL PUNTA REDONDA 4 MM UNIDAD REGIÓN VIII;(2005607) MARCADOR PIZARRA FULTONS DESECHABLE AZUL PUNTA REDONDA 4 MM UNIDAD REGIÓN VIII;80;Unidad no definida;CLP;154;0;0;0;12320;12320
1208092-35-CM24;;05-03-2024 0:00:00;Pasaje Pasaje Curso Instruccional Formación de Formadores regreso;Orden de Compra codigo: 1208092-35-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;45214;0;4860;0;50074;0;45214;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL ANTOFAGASTA;62.000.890-7;Region de Antofagasta;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;7224;0;0;0;7224;7224
1208985-20-CM24;;21-02-2024 0:00:00;RFA - Adq. Articulos de Aseo - Orden de Compra: 1208985-20-CM24;Orden de Compra codigo: 1208985-20-CM24 dirigida a COMERCIAL RED OFFICE MAGALLANES LIMITADA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2110639;0;0;401021,41;2511660,41;401021,41;2110639;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DE MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;COMERCIAL RED OFFICE MAGALLANES LIMITADA;78.307.990-9;VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| COMERCIO DE ARTICULOS DE SUMINISTROS DE OFICINAS Y ARTICULOS DE E;Mediana;;;;;;;;;;CLORO TRADICIONAL IMPEKE 2,62%  975 ML UNIDAD REGIÓN XII;(1931559) CLORO TRADICIONAL IMPEKE 2,62%  975 ML UNIDAD REGIÓN XII;10;Unidad no definida;CLP;721;0;0;0;7210;7210
1208985-20-CM24;;21-02-2024 0:00:00;RFA - Adq. Articulos de Aseo - Orden de Compra: 1208985-20-CM24;Orden de Compra codigo: 1208985-20-CM24 dirigida a COMERCIAL RED OFFICE MAGALLANES LIMITADA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2110639;0;0;401021,41;2511660,41;401021,41;2110639;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DE MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;COMERCIAL RED OFFICE MAGALLANES LIMITADA;78.307.990-9;VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| COMERCIO DE ARTICULOS DE SUMINISTROS DE OFICINAS Y ARTICULOS DE E;Mediana;;;;;;;;;;ESPONJA VIRUTEX PRO ANTIBACTERIAL C/FIBRA ABRASIVA UNIDAD REGIÓN XII;(1903860) ESPONJA VIRUTEX PRO ANTIBACTERIAL C/FIBRA ABRASIVA UNIDAD REGIÓN XII;10;Unidad no definida;CLP;1052;0;0;0;10520;10520
1208089-34-CM24;;23-04-2024 0:00:00;Pasajes CDB y APA;Orden de Compra codigo: 1208089-34-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;176560;0;9720;0;186280;0;176560;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;94;DIRECCIÓN REGIONAL TARAPACÁ;62.000.890-7;Region de Tarapaca;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;29360;0;0;0;29360;29360
1208109-35-CM24;;23-04-2024 0:00:00;Pasajes Aereos ida y regreso Balmaceda/Santiago Func. DR JGC/GOP ;Orden de Compra codigo: 1208109-35-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;202790;0;9720;0;212510;0;202790;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL AYSEN;62.000.890-7;Region Aysen del General Carlos IbaNez del Campo;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;88460;0;0;0;88460;88460
1209004-69-CM24;;24-04-2024 0:00:00;P02: ALIMENTOS PARA NNA RESIDENCIA FAMILIAR PEHUENCHE: 1209004-69-CM24;Para facturar deben estar recepcionados los productos y aceptada la orden de compra. Se solicita facturar en formato XML a la casilla: dipresrecepcion@custodium.com e indicar el número de orden de compra en el campo de referencia 801 y señalar en factura ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;1191840;0;0;0;1191840;0;1191840;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL MAULE;62.000.890-7;Region del Maule;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DIMERC S A;96.670.840-9;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| ALMACENES MEDIANOS (VENTA DE ALIMENTOS)  SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE PRODUCTOS DE CONFITERIAS, CIGARRILLOS, Y OTROS| VENTA AL POR ME;Grande;;;;;;;;;;ARROZ TUCAPEL GRADO 1 BOLSA 1K UNIDAD VII REGION;(1450731) ARROZ TUCAPEL GRADO 1 BOLSA 1K UNIDAD VII REGION;25;Unidad no definida;CLP;1776;0;0;0;44400;44400
1209004-70-CM24;;24-04-2024 0:00:00;P02: ALIMENTOS PARA NNA RESIDENCIA FAMILIAR PEHUENCHE: 1209004-70-CM24;Para facturar deben estar recepcionados los productos y aceptada la orden de compra. Se solicita facturar en formato XML a la casilla: dipresrecepcion@custodium.com e indicar el número de orden de compra en el campo de referencia 801 y señalar en factura ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;780729;0;0;0;780729;0;780729;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL MAULE;62.000.890-7;Region del Maule;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;COMERCIAL RED OFFICE LIMITADA;77.012.870-6;VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| VENTA AL POR MENOR DE PRODUCTOS DE CONFITERIAS, CIGARRILLOS, Y OTROS| VENTA AL POR MENOR DE APARATOS, ARTICULOS, EQUIPO DE USO DOMESTICO N.C| COMERCIO DE ARTICULOS DE SUMINISTROS DE O;Grande;;;;;;;;;;JUREL CONSERVA AL NATURAL SAN JOSE BAJO EN SODIO TARRO 425 G UNIDAD VII REGION;(1454466) JUREL CONSERVA AL NATURAL SAN JOSE BAJO EN SODIO TARRO 425 G UNIDAD VII REGION;25;Unidad no definida;CLP;2050;0;0;0;51250;51250
1209004-71-CM24;;24-04-2024 0:00:00;P02: ALIMENTOS PARA NNA RESIDENCIA FAMILIAR PEHUENCHE: 1209004-71-CM24;Orden de Compra codigo: 1209004-71-CM24 dirigida a DISTRIBUIDORA ECOMARK CORONEL SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;1019630;0;0;0;1019630;0;1019630;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL MAULE;62.000.890-7;Region del Maule;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DISTRIBUIDORA ECOMARK CORONEL LIMITADA;76.104.415-k;MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MAYOR DE CONFITES| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MENOR DE ARTICULOS ELECTRODOMESTICOS Y ELECTRONICOS PARA| VENTA AL POR MENOR DE M;Mediana;;;;;;;;;;MOSTAZA TRAVERSO BOLSA 1K UNIDAD VII REGION;(1804644) MOSTAZA TRAVERSO BOLSA 1K UNIDAD VII REGION;25;Unidad no definida;CLP;1616;0;0;0;40400;40400
1208129-41-CM24;;02-02-2024 0:00:00;COMPRA DE ARTICULOS DE ASEO PARACREAD ARRULLO;COMPRA DE ARTICULOS DE ASEO PARACREAD ARRULLO FEBRERO ABRIL 2024 CDP N° 84 ITEM 04-007 ENTREGA EN LA VIRGEN N° 420 CONCEPCION ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;5094478;0;0;967950,82;6062428,82;967950,82;5094478;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;COMERCIAL COMPARO LIMITADA;76.290.943-K;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| VENTA AL POR MENOR DE ARTICULOS ELECTRODOMESTICOS Y ELECTRONICOS PARA| OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES N.C.P.;Mediana;;;;;;;;;;INSECTICIDA KILLER AEROSOL CASA Y JARDÍN 360 CC UNIDAD REGIÓN VIII;(1907699) INSECTICIDA KILLER AEROSOL CASA Y JARDÍN 360 CC UNIDAD REGIÓN VIII;60;Unidad no definida;CLP;1580;0;0;0;94800;94800
1177296-90-CM24;;22-02-2024 0:00:00;Pasaje aéreo Claudio Zuñiga/Vanessa Zuñiga/Antofagasta;Orden de Compra codigo: 1177296-90-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABXDEU ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;403176;0;9482;0;412658;0;403176;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;163980;0;0;0;163980;163980
1208129-41-CM24;;02-02-2024 0:00:00;COMPRA DE ARTICULOS DE ASEO PARACREAD ARRULLO;COMPRA DE ARTICULOS DE ASEO PARACREAD ARRULLO FEBRERO ABRIL 2024 CDP N° 84 ITEM 04-007 ENTREGA EN LA VIRGEN N° 420 CONCEPCION ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;5094478;0;0;967950,82;6062428,82;967950,82;5094478;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;COMERCIAL COMPARO LIMITADA;76.290.943-K;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| VENTA AL POR MENOR DE ARTICULOS ELECTRODOMESTICOS Y ELECTRONICOS PARA| OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES N.C.P.;Mediana;;;;;;;;;;JABÓN TREMEX AROMATICO LÍQUIDO BIDÓN 5 L UNIDAD REGIÓN VIII;(1932845) JABÓN TREMEX AROMATICO LÍQUIDO BIDÓN 5 L UNIDAD REGIÓN VIII;12;Unidad no definida;CLP;4867;0;0;0;58404;58404
1209395-29-CM24;;02-02-2024 0:00:00;Orden de Compra: 1209395-29-CM24;Orden de Compra código: 1209395-29-CM24 dirigida a PROVEEDORES INTEGRALES DEL SUR S.A. materiales de oficina y útiles escolares para Residencias;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;580140;0;0;110226,6;690366,6;110226,6;580140;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DE LA ARAUCANIA;62.000.890-7;Region de la Araucania;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;PROVEEDORES INTEGRALES DEL SUR S.A.;76.041.579-0;MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.| VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE|;Grande;;;;;;;;;;LÁPIZ GRAFITO PROARTE HB N° 2 HEXAGONAL SIN GOMA CAJA 12 UNIDADES REGIÓN IX;(1994518) LÁPIZ GRAFITO PROARTE HB N° 2 HEXAGONAL SIN GOMA CAJA 12 UNIDADES REGIÓN IX;2;Unidad no definida;CLP;712;0;0;0;1424;1424
1207912-20-CM24;;19-02-2024 0:00:00;RETORNO NNA - PAULA MENESES;Orden de Compra codigo: 1207912-20-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA DR PAULA MENESES - NNA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;636462;0;9482;0;645944;0;636462;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCIÓN REGIONAL ARICA Y PARINACOTA;62.000.890-7;Region de Arica y Parinacota;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;305500;0;0;0;305500;305500
1208093-38-CM24;;24-04-2024 0:00:00;Pasajes de ida, 2 funcionarios, para Curso de Interp. y Aplic de la Guía Técnica para la reducción de riesgos de desastres;Orden de Compra codigo: 1208093-38-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;129200;0;9720;0;138920;0;129200;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL ATACAMA;62.000.890-7;Region de Atacama;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;57260;0;0;0;57260;57260
1209403-12-CM24;;13-02-2024 0:00:00;Compra pasaje funcionaria acude en traslado NNA;Orden de Compra codigo: 1209403-12-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;165407;0;4741;0;170148;0;165407;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DE AYSEN;62.000.890-7;Region Aysen del General Carlos IbaNez del Campo;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;159900;0;0;0;159900;159900
1208129-89-CM24;;23-02-2024 0:00:00;PASAJES AÉREOS CALAMA - CONCEPCIÓN RF CHACABUCO;COMPRA DE PASAJE CALAMA - CONCEPCION RF CHACABUCO CDP N°  153, ÍTEM: 08-007 FACTURAR A CAUPOLICAN N° 780 PISO 7, CONCEPCION Aceptar OC, y DEBERÁ incluir el N° de la OC, campo 801 de la Factura. Enviar la Factura en Formato XML a Dipresrecepcion@custodi;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;276732;0;9482;0;286214;0;276732;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;119550;0;0;0;119550;119550
1208109-10-CM24;;08-03-2024 0:00:00;Adquisición de Pasajes IDA GQE y IMB 1208109-10-CM24;Orden de Compra codigo: 1208109-10-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;269974;0;9720;0;279694;0;269974;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL AYSEN;62.000.890-7;Region Aysen del General Carlos IbaNez del Campo;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;11014;0;0;0;11014;11014
