codigoOC;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
1177296-104-SE24;01-03-2024 0:00:00;ADQUISICIÓN DE “3.000 LANYARD INSTITUCIONAL;ADQUISICIÓN DE “3.000 LANYARD CONTACTO CON MIGUEL GARRIDO mgarrido@servicioproteccion.gob.cl ORDEN DE COMPRA DEBE ESTAR EN ESTADO RECEPCIÓN CONFORME PARA  FACTURAR. ;Recepcion Conforme;Trato Directo;CLP;3750000;0;0;712500;4462500;712500;3750000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;MERCHANDISING ADOLFO BRAVO SPA;77.129.709-9;ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA IMPRESION;Pequeña;Región Metropolitana de Santiago;Equipos y suministros de defensa, orden público, protección y seguridad;Seguridad y protección personal;Equipos de protección anticaida;46182305;Cordón con autorecogida;Cordón con autorecogida;ADQUISICIÓN DE 3000 LANYARD INSTITUCIONAL;1;Unidad no definida;CLP;3750000;0;0;0;3750000;3750000
1208099-9-SE24;29-02-2024 0:00:00;CONT. SERVICIO SALA CUNA FUNCIONARIA A.V. DRM;E-mail envío factura facturas a dipresrecepcion@custodium.com en formato xml, favor ingresar numero de orden compra en el campo 801, enviar también a correo criverab@servicioproteccion.gob.cl.;Recepcion Conforme;Trato Directo;CLP;1731333;0;0;0;1731333;0;1731333;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;261;DIRECCION REGIONAL METROPOLITANA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SERVICIOS DE EDUCACIÓN Y DESARROLLO PRE- ESCOLAR SPA;77.076.018-6;ENSEÑANZA PREESCOLAR PRIVADA;Pequeña;Región Metropolitana de Santiago;Servicios de cuidado personal y domésticos;Servicio doméstico y de cuidados;Cuidado de niños, personas enfermas y ancianos;91111901;Jardines infantiles o salas cunas;Jardines infantiles o salas cunas;Mensualidad correspondiente a febrero, marzo y abril para hija de funcionaria.;3;Unidad no definida;CLP;490000;0;0;0;1470000;1470000
1208129-92-SE24;26-02-2024 0:00:00;Traslado de bienes de RRFF 4 a 8 años Biobio 2;Contratar Servicio externos para el embalaje, traslado y reorganización de bienes muebles institucionales de RRFF de 4 a 8 años. Los bienes deben ser embalados con materiales adecuados, para evitar su deterioro durante el traslado, con protecciones en esquinas y cualquier otro mecanismo que se considere necesario para tales fines.  Autorizada por REX. EX. N°23-A de fecha 23.02.2024, cuento CDP N°155;Recepcion Conforme;Trato Directo;CLP;5762170;0;0;1094812,3;6856982,3;1094812,3;5762170;30 dias contra la recepcion conforme de la factura;A convenir;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;RABAH ELECTRICIDAD Y CONSTRUCCION LIMITADA ;76.324.614-0;OBRAS MENORES EN CONTRUCCION ;Pequeña;Región del Biobío ;Servicios de transporte, almacenaje y correo;Transporte de correo y carga;Transporte de carga por carretera;78101801;Servicios de transporte local en camión;Servicios de transporte local en camión;servicios externos para el embalaje, traslado y reorganización de bienes muebles institucionales, Los bienes deben ser embalados con materiales adecuados, para evitar su deterioro durante el traslado, con protecciones en esquinas. ;1;Unidad;CLP;5762170;0;0;0;5762170;5762170
1208985-8-SE24;30-01-2024 0:00:00;RFA - SUMINISTRO DE VESTUARIO Y CALZADO NNA;TRATO DIRECTO PARA LA CONTRATACIÓN DEL SERVICIO DE SUMINISTRO DE UNIFORMES, VESTUARIO Y CALZADO PARA LOS NNA DE LAS RESIDENCIAS FAMILIARES DE ADMINISTRACIÓN DIRECTA DEL SERVICIO DE PROTECCIÓN ESPECIALIZADA DE LA REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA, DE CONFORMIDAD CON LO DISPUESTO EN EL ARTÍCULO 8° LETRA G) DE LA LEY 19.886 Y EL ART. 10, NÚMERO 7, LETRA J), DEL DECRETO N° 250/2004;Recepcion Conforme;Trato Directo;CLP;1344538;0;0;255462,22;1600000,22;255462,22;1344538;30 dias contra la recepcion conforme de la factura;A convenir;65;ADMINISTRACIÓN DIRECTA REGIÓN DE MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;EL ARTE DE VESTIR S A;79.862.960-3;GRANDES TIENDAS DE PRODUCTOS DE VESTUARIO Y HOGAR| VENTA AL POR MENOR DE CALZADO;Grande;Región de Magallanes y de la Antártica;Servicios de cuidado personal y domésticos;Servicio doméstico y de cuidados;Servicios de compras o trueques para consumo;91111703;Vestuario;Vestuario;SUMINISTRO DE UNIFORMES, VESTUARIO NNA RFA;1;Unidad no definida;CLP;1197479;0;0;0;1197479;1197479
1208983-23-SE24;12-02-2024 0:00:00;Prórroga Adquisición Gift Cards Vestuario Programas FAE;AUTORIZA TRATO O CONTRATACIÓN DIRECTA PARA LA PRÓRROGA DEL CONTRATO FORMALIZADO CON FECHA 16 DE NOVIEMBRE DE 2023 RESPECTO DE LA ADQUISICIÓN DE GIFT CARDS RECARGABLES EN BENEFICIO DE LAS FAMILIAS DE LOS PROGRAMAS DE FAMILIA DE ACOGIDA ESPECIALIZADA (FAE) DE VALPARAÍSO Y VIÑA DEL MAR DE ADMINISTRACIÓN DIRECTA DE LA DIRECCIÓN REGIONAL DE VALPARAÍSO DEL SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCIA;Recepcion Conforme;Trato Directo;CLP;9500000;0;0;0;9500000;0;9500000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;110;ADMINISTRACIÓN DIRECTA REGIÓN DE VALPARAÍSO;62.000.890-7;Region de Valparaiso;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SODEXO SOLUCIONES DE MOTIVACION CHILE S.A.;96.556.930-8;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Región Metropolitana de Santiago;Servicios profesionales, administrativos y consultorías de gestión empresarial;Servicios de apoyo a la administración de empresas;Servicios de apoyo a la gestión;80161504;Servicios administrativos;Servicios administrativos;;1;Unidad no definida;CLP;9500000;0;0;0;9500000;9500000
1210674-35-SE24;09-02-2024 0:00:00;HOSPEDAJE VACACIONES NNA RF BROWN SUR Y RF ESPAÑA;HOSPEDAJE CON MOTIVO DE VACACIONES DE VERANO PARA NNA PERTENECIENTES A LOS CENTROS DE AADD RF BROWN SUR Y RF ESPAÑA;Recepcion Conforme;Trato Directo;CLP;2521008;0;0;478991,52;2999999,52;478991,52;2521008;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;193;ADMINISTRACIÓN DIRECTA REGIÓN METROPOLITANA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DALBOSCO Y ALDUNATE SPA;76.690.066-6;HOSTEL, HOTEL;Pequeña;Región de Coquimbo ;Artículos para estructuras, obras y construcciones;Construcciones permanentes;Construcciones para alojamiento;30222507;Hotel;Hotel;HOSPEDAJE CON DESAYUNO INCLUIDO 12-16 DE FEBRERO 16 PERSONAS - RF BROWN SUR;1;Unidad no definida;CLP;1243697;0;0;0;1243697;1243697
1208985-19-SE24;23-02-2024 0:00:00;RFAT_ Servicio de Transporte Privado remunerado ;RFAT_SERVICIO DE TRANSPORTE PRIVADO MENOR - TRATO DIRECTO ART.10 N° 7 LETRA L - DESDE LICITACIÓN 1208985-5-LE23  Contrato por 24 meses o hasta agotarse el presupuesto disponible.;Recepcion Conforme;Trato Directo;CLP;24000000;0;0;0;24000000;0;24000000;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;;ADMINISTRACIÓN DIRECTA REGIÓN DE MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;RADIO TAXI RAUL RIVERA VEAS E.I.R.L.;77.452.810-5;OTRAS ACTIVIDADES DE TRANSPORTE DE PASAJEROS POR VIA TERRESTRE N.C.P.;Micro;Región de Magallanes y de la Antártica;Servicios de transporte, almacenaje y correo;Transporte de pasajeros;Transporte de pasajeros por carretera;78111804;Servicios de taxi;Servicios de taxi;RFAT_SERVICIO DE TRANSPORTE PRIVADO REMUNERADO PARA RESIDENCIA FAMILIAR DE VIDA ADOLESCENTE  ;1;Unidad Internacional;CLP;24000000;0;0;0;24000000;24000000
1208983-16-SE24;08-02-2024 0:00:00;Adquisición de Mochilas y Estuches para NNA pertenecientes a RF de la V región;Adquisición de Mochilas y Estuches para NNA pertenecientes a Residencias Familiares de la V región.;Recepcion Conforme;Trato Directo;CLP;2310660;0;0;439025,4;2749685,4;439025,4;2310660;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;94;ADMINISTRACIÓN DIRECTA REGIÓN DE VALPARAÍSO;62.000.890-7;Region de Valparaiso;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SOLUCIONES INDUSTRIALES JULIO LAZO  E.I.R.L.;76.790.324-3;Compra Venta;Pequeña;Región de Valparaíso ;Ropa, maletas y productos de aseo personal;Maletas, bolsos de mano, mochilas y estuches;Monederos, bolsos de mano y bolsas;53121603;Mochilas;Mochilas;Adquisición de Mochilas y Estuches escolares para NNA pertenecientes a Residencias Familiares de la V región.;1;Unidad no definida;CLP;2310660;0;0;0;2310660;2310660
1208983-21-SE24;12-02-2024 0:00:00;Prórroga Adquisición Gift Cards Higiene Personal Programas FAE;AUTORIZA TRATO O CONTRATACIÓN DIRECTA PARA LA PRÓRROGA DEL CONTRATO FORMALIZADO CON FECHA 16 DE NOVIEMBRE DE 2023 RESPECTO DE LA ADQUISICIÓN DE GIFT CARDS RECARGABLES EN BENEFICIO DE LAS FAMILIAS DE LOS PROGRAMAS DE FAMILIA DE ACOGIDA ESPECIALIZADA (FAE) DE VALPARAÍSO Y VIÑA DEL MAR DE ADMINISTRACIÓN DIRECTA DE LA DIRECCIÓN REGIONAL DE VALPARAÍSO DEL SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCIA;Recepcion Conforme;Trato Directo;CLP;13860000;0;0;0;13860000;0;13860000;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;108;ADMINISTRACIÓN DIRECTA REGIÓN DE VALPARAÍSO;62.000.890-7;Region de Valparaiso;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SODEXO SOLUCIONES DE MOTIVACION CHILE S.A.;96.556.930-8;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Región Metropolitana de Santiago;Servicios profesionales, administrativos y consultorías de gestión empresarial;Servicios de apoyo a la administración de empresas;Servicios de apoyo a la gestión;80161504;Servicios administrativos;Servicios administrativos;;1;Unidad no definida;CLP;13860000;0;0;0;13860000;13860000
1208983-19-SE24;14-02-2024 0:00:00;Adquisición Artículos para Bebé para Programas FAE;Adquisición Artículos para Bebé para Programas FAE de Valparaíso y Viña del Mar. Despachar a Calle Blanco 937, piso 1, Valparaíso;Recepcion Conforme;Trato Directo;CLP;1833376;0;0;348341,44;2181717,44;348341,44;1833376;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;117;ADMINISTRACIÓN DIRECTA REGIÓN DE VALPARAÍSO;62.000.890-7;Region de Valparaiso;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DIC DESING SPA;77.275.083-8;VENTA AL POR MAYOR DE INSTRUMENTOS CIENTIFICOS Y QUIRURGICOS;Pequeña;Región Metropolitana de Santiago;Muebles y mobiliario;Muebles de alojamiento;Accesorios y muebles de bebé y niño;56101806;Sillas altas o accesorios;Sillas altas o accesorios;Silla para comer;5;Unidad;CLP;59327;0;0;0;296635;296635
1208983-19-SE24;14-02-2024 0:00:00;Adquisición Artículos para Bebé para Programas FAE;Adquisición Artículos para Bebé para Programas FAE de Valparaíso y Viña del Mar. Despachar a Calle Blanco 937, piso 1, Valparaíso;Recepcion Conforme;Trato Directo;CLP;1833376;0;0;348341,44;2181717,44;348341,44;1833376;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;117;ADMINISTRACIÓN DIRECTA REGIÓN DE VALPARAÍSO;62.000.890-7;Region de Valparaiso;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DIC DESING SPA;77.275.083-8;VENTA AL POR MAYOR DE INSTRUMENTOS CIENTIFICOS Y QUIRURGICOS;Pequeña;Región Metropolitana de Santiago;Muebles y mobiliario;Muebles de alojamiento;Accesorios y muebles de bebé y niño;56101803;Coche de paseo;Coche de paseo;Coche de paseo con silla de auto;5;Unidad;CLP;137510;0;0;0;687550;687550
1210674-32-SE24;09-02-2024 0:00:00;PRORROGA DE SERVICIO DE BODEGAJE DE BIENES PARA LOS CENTROS DE ADMINISTRACIÓN DIRECTA POR 01 MES (EAA);PRORROGA DE SERVICIO DE BODEGAJE DE BIENES PARA LOS CENTROS DE ADMINISTRACIÓN DIRECTA DEPENDIENTE DE LA DIRECCIÓN REGIONAL METROPOLITANA DEL SERVICIO NACIONAL DE PROTECCION ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCIA;Recepcion Conforme;Trato Directo;CLP;3529000;0;0;670510;4199510;670510;3529000;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;186;ADMINISTRACIÓN DIRECTA REGIÓN METROPOLITANA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;TRANSPORTES CG S.P.A.;76.911.746-6;TRANSPORTE DE CARGA POR CARRETERA ;Pequeña;Región Metropolitana de Santiago;Servicios de transporte, almacenaje y correo;Almacenaje;Almacenaje de mercancía en general;78131603;Bodegaje de muebles o mobiliario;Bodegaje de muebles o mobiliario;Contratación del servicio de bodegaje con una superficie de 300 metros cuadrados y una altura de 7 metros durante el periodo de un mes, desde el 21 de enero de 2024.;1;Unidad no definida;CLP;3529000;0;0;0;3529000;3529000
1208129-54-SE24;02-02-2024 0:00:00;Modificación Contrato Habilitación RF 4 A 8 AÑOS;Modificación de Contrato de Habilitación RF 4 a 8 Años de Segunda Infancia del SPE Región del Biobio, segun REX N°009-A de 24.01.2024;Recepcion Conforme;Trato Directo;CLP;63642363;0;0;12092048,97;75734411,97;12092048,97;63642363;30 dias contra la recepcion conforme de la factura;A convenir;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;S I M GAS SOCIEDAD ANONIMA;99.517.740-4;CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS| OBRAS DE INGENIERIA| OBRAS MENORES EN CONSTRUCCION (CONTRATISTAS, ALBANILES, CARPINTEROS)| VENTA AL POR MAYOR DE METALES Y MINERALES METALIFEROS| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Pequeña;Región del Biobío ;Servicios de construcción y mantenimiento;Servicios de atención, mantenimiento y reparaciones de edificios;Servicios de restauración de edificios y estructuras;72102802;Restauración de edificios, casas, señales o monumentos;Restauración de edificios, casas, señales o monume;Modificación de contrato para habilitación de RF de 4 a 8 Años de Segunda Infancia del SPE Región del Biobio, según REX N°009-A de fecha 24.01.2024;1;Unidad no definida;CLP;63642363;0;0;0;63642363;63642363
1208985-10-SE24;30-01-2024 0:00:00;RFAT - SUMINSITRO DE VESTUARIO CALZADO Y TEXTILES;TRATO DIRECTO PARA LA CONTRATACIÓN DEL SERVICIO DE SUMINISTRO DE UNIFORMES, TEXTILES, VESTUARIO Y CALZADO PARA LOS NNA DE LAS RESIDENCIAS FAMILIARES DE ADMINISTRACIÓN DIRECTA DEL SERVICIO DE PROTECCIÓN ESPECIALIZADA DE LA REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA, DE CONFORMIDAD CON LO DISPUESTO EN EL ARTÍCULO 8° LETRA G) DE LA LEY 19.886 Y EL ART. 10, NÚMERO 7, LETRA J), DEL DECRETO N° 250/2004;Recepcion Conforme;Trato Directo;CLP;1344538;0;0;255462,22;1600000,22;255462,22;1344538;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;68;ADMINISTRACIÓN DIRECTA REGIÓN DE MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SOC COMERCIAL NOCERA Y CIA LTDA;82.120.700-2;GRANDES TIENDAS - VESTUARIO Y PRODUCTOS PARA EL HOGAR| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR;Mediana;Región de Magallanes y de la Antártica;Ropa, maletas y productos de aseo personal;Calzado;Zapatos;53111603;Zapatos de niño;Zapatos de niño;CALZADO NNA RFAT;1;Unidad;CLP;147059;0;0;0;147059;147059
1208985-9-SE24;30-01-2024 0:00:00;RFAT - SUMINSITRO DE VESTUARIO Y CALZADO NNA;TRATO DIRECTO PARA LA CONTRATACIÓN DEL SERVICIO DE SUMINISTRO DE UNIFORMES, VESTUARIO Y CALZADO PARA LOS NNA DE LAS RESIDENCIAS FAMILIARES DE ADMINISTRACIÓN DIRECTA DEL SERVICIO DE PROTECCIÓN ESPECIALIZADA DE LA REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA, DE CONFORMIDAD CON LO DISPUESTO EN EL ARTÍCULO 8° LETRA G) DE LA LEY 19.886 Y EL ART. 10, NÚMERO 7, LETRA J), DEL DECRETO N° 250/2004;Recepcion Conforme;Trato Directo;CLP;1344538;0;0;255462,22;1600000,22;255462,22;1344538;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;67;ADMINISTRACIÓN DIRECTA REGIÓN DE MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;EL ARTE DE VESTIR S A;79.862.960-3;GRANDES TIENDAS DE PRODUCTOS DE VESTUARIO Y HOGAR| VENTA AL POR MENOR DE CALZADO;Grande;Región de Magallanes y de la Antártica;Servicios de cuidado personal y domésticos;Servicio doméstico y de cuidados;Servicios de compras o trueques para consumo;91111703;Vestuario;Vestuario;SUMINISTRO DE UNIFORMES, TEXTILES, VESTUARIO NNA RFAT;1;Unidad no definida;CLP;1197479;0;0;0;1197479;1197479
1208985-8-SE24;30-01-2024 0:00:00;RFA - SUMINISTRO DE VESTUARIO Y CALZADO NNA;TRATO DIRECTO PARA LA CONTRATACIÓN DEL SERVICIO DE SUMINISTRO DE UNIFORMES, VESTUARIO Y CALZADO PARA LOS NNA DE LAS RESIDENCIAS FAMILIARES DE ADMINISTRACIÓN DIRECTA DEL SERVICIO DE PROTECCIÓN ESPECIALIZADA DE LA REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA, DE CONFORMIDAD CON LO DISPUESTO EN EL ARTÍCULO 8° LETRA G) DE LA LEY 19.886 Y EL ART. 10, NÚMERO 7, LETRA J), DEL DECRETO N° 250/2004;Recepcion Conforme;Trato Directo;CLP;1344538;0;0;255462,22;1600000,22;255462,22;1344538;30 dias contra la recepcion conforme de la factura;A convenir;65;ADMINISTRACIÓN DIRECTA REGIÓN DE MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;EL ARTE DE VESTIR S A;79.862.960-3;GRANDES TIENDAS DE PRODUCTOS DE VESTUARIO Y HOGAR| VENTA AL POR MENOR DE CALZADO;Grande;Región de Magallanes y de la Antártica;Ropa, maletas y productos de aseo personal;Calzado;Zapatos;53111603;Zapatos de niño;Zapatos de niño;CALZADO NNA RFA;1;Unidad;CLP;147059;0;0;0;147059;147059
1208985-10-SE24;30-01-2024 0:00:00;RFAT - SUMINSITRO DE VESTUARIO CALZADO Y TEXTILES;TRATO DIRECTO PARA LA CONTRATACIÓN DEL SERVICIO DE SUMINISTRO DE UNIFORMES, TEXTILES, VESTUARIO Y CALZADO PARA LOS NNA DE LAS RESIDENCIAS FAMILIARES DE ADMINISTRACIÓN DIRECTA DEL SERVICIO DE PROTECCIÓN ESPECIALIZADA DE LA REGIÓN DE MAGALLANES Y DE LA ANTÁRTICA CHILENA, DE CONFORMIDAD CON LO DISPUESTO EN EL ARTÍCULO 8° LETRA G) DE LA LEY 19.886 Y EL ART. 10, NÚMERO 7, LETRA J), DEL DECRETO N° 250/2004;Recepcion Conforme;Trato Directo;CLP;1344538;0;0;255462,22;1600000,22;255462,22;1344538;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;68;ADMINISTRACIÓN DIRECTA REGIÓN DE MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SOC COMERCIAL NOCERA Y CIA LTDA;82.120.700-2;GRANDES TIENDAS - VESTUARIO Y PRODUCTOS PARA EL HOGAR| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR;Mediana;Región de Magallanes y de la Antártica;Servicios de cuidado personal y domésticos;Servicio doméstico y de cuidados;Servicios de compras o trueques para consumo;91111703;Vestuario;Vestuario;SUMINISTRO DE UNIFORMES, VESTUARIO Y TEXTILES NNA RFAT;1;Unidad no definida;CLP;1197479;0;0;0;1197479;1197479
1209004-18-SE24;31-01-2024 0:00:00;P02: Servicios terapéuticos para adolescente A.J.S.A. ;P02: Servicios terapéuticos para adolescente A.J.S.A.   Para facturar deben estar recepcionados los productos y aceptada la orden de compra. Se solicita facturar en formato XML a la casilla: dipresrecepcion@custodium.com e indicar el número de orden de compra en el campo de referencia 801 y señalar en factura datos para la transferencia bancaria.  Recordar que hay un plazo máximo de 24 hrs para aceptar la orden de compra en el portal www.mercadopublico.cl  DATOS DE FACTURACION: SERVICIO MEJOR NIÑEZ, RUT 62.000.890-7 Dirección: 1 NORTE 541, Edificio Los Leones, Talca. Copia factura: cmoyano@servicioproteccion.gob.cl  ;Recepcion Conforme;Trato Directo;CLP;105079200;0;0;0;105079200;0;105079200;30 dias contra la recepcion conforme de la factura;Despachar según programa adjuntado ;29;ADMINISTRACIÓN DIRECTA REGIÓN DEL MAULE;62.000.890-7;Region del Maule;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SERVICIO DE APOYO INTEGRAL EN SALUD MENTAL Y ADICCIONES LIMITADA;76.558.490-6;ESTABLECIMIENTOS MEDICOS DE ATENCION AMBULATORIA (CENTROS MEDICOS)| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA;Mediana;Región Metropolitana de Santiago;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Rehabilitación;85122102;Servicios de terapia ocupacional;Servicios de terapia ocupacional;Contratación de servicios terapéuticos para el adolescente de iniciales A.J.S.A., por el periodo comprendido desde 1 de enero de 2024 al 30 de abril de 2024.;1;Unidad no definida;CLP;105079200;0;0;0;105079200;105079200
